instance,makespan,FA,OS
ta38,1087,"[2,1,2,2,1,2,1,1,0,0,1,2,0,0,3,0,2,3,1,1,3,3,0,3,2,0,3,2,1,3]","[12,4,21,14,29,15,23,29,4,7,17,3,18,2,21,9,11,17,17,6,29,14,18,8,28,3,12,24,19,20,2,25,29,10,5,21,18,15,16,9,21,18,16,1,5,25,26,10,16,3,0,7,6,2,12,8,16,0,28,6,23,1,29,15,12,10,13,16,2,4,21,29,25,13,6,21,23,5,8,16,9,19,26,10,15,2,26,15,2,18,16,24,13,10,27,4,28,14,19,13,14,7,20,27,29,22,9,26,4,8,29,5,27,3,19,11,4,23,10,10,24,21,27,18,12,17,15,7,5,16,28,23,27,1,14,22,25,19,10,6,29,10,5,18,26,6,17,29,6,7,28,11,28,0,26,12,27,3,28,1,0,5,27,26,22,22,23,1,18,2,7,22,1,13,5,1,6,8,20,21,26,5,9,16,22,17,8,18,23,8,10,0,19,9,21,21,11,22,17,10,9,29,3,8,2,1,20,2,11,14,17,29,22,27,16,8,24,28,3,13,23,5,22,12,21,16,19,17,22,29,22,13,14,7,1,0,16,20,29,20,23,3,19,6,8,4,3,26,24,10,28,2,14,0,12,28,28,7,28,23,27,1,15,19,15,17,21,11,24,11,4,3,2,25,12,0,6,18,24,24,3,4,13,17,8,7,20,11,26,12,11,1,20,23,23,12,15,25,27,6,21,25,14,20,3,10,24,4,25,4,0,0,14,0,17,9,19,28,0,26,15,27,24,14,15,20,6,25,13,7,1,26,20,29,13,26,19,2,14,25,19,11,7,11,9,18,11,0,16,4,5,27,27,28,12,9,27,15,13,17,9,14,9,18,7,22,1,25,24,4,16,13,25,22,19,6,23,17,18,0,5,14,22,25,21,2,25,23,12,8,4,8,10,26,7,23,15,2,18,6,9,2,20,3,18,28,24,3,26,22,3,12,24,17,25,7,11,13,10,6,13,15,8,7,19,24,5,1,27,4,16,12,9,5,8,9,15,24,19,20,14,20,11,0,1,5,13,21,20,11]"
ta39,1067,"[3,3,0,2,2,1,0,0,3,0,0,2,1,2,0,2,1,1,2,2,1,1,3,3,0,3,1,0,3,3]","[24,22,13,23,16,7,19,28,5,11,1,19,9,27,1,17,19,5,16,15,14,26,27,18,22,3,1,8,18,21,19,15,18,28,8,26,29,19,6,2,26,2,25,18,7,16,14,17,11,1,7,21,21,20,25,16,17,3,6,18,2,26,12,4,11,10,21,17,23,9,19,21,23,24,7,7,22,11,25,5,10,4,14,25,17,0,6,19,7,20,13,20,3,26,27,14,16,20,0,2,4,21,13,9,3,24,23,18,24,22,5,25,12,1,20,1,14,3,5,23,15,18,17,17,29,0,28,27,9,28,27,2,10,15,7,24,21,26,5,17,22,16,18,9,2,17,13,28,14,11,24,23,10,12,12,29,28,11,3,8,14,22,18,28,21,6,22,11,12,29,29,20,1,8,8,4,1,14,14,26,9,12,11,28,6,19,0,4,13,22,29,26,4,29,8,18,22,25,11,7,6,9,10,7,6,25,20,5,27,15,0,19,1,10,8,0,15,25,4,12,24,0,29,14,2,5,12,27,11,14,16,28,6,26,8,29,23,28,25,28,10,4,20,23,17,17,13,4,10,14,13,10,4,18,27,25,15,1,24,27,8,22,4,12,26,0,24,16,6,13,1,0,2,29,16,24,1,20,27,15,13,27,29,15,24,16,13,11,0,26,19,18,8,9,7,14,23,15,26,5,24,22,29,11,5,13,21,5,23,7,18,9,5,6,13,23,29,21,12,2,26,15,14,8,25,23,19,20,21,3,8,3,11,7,12,12,3,19,26,29,28,1,17,18,0,22,3,12,24,1,6,27,19,5,10,22,18,23,9,9,6,8,29,9,15,0,12,12,20,0,21,0,17,16,21,13,8,2,7,9,6,23,14,20,2,4,13,27,23,3,1,17,10,9,28,3,8,24,3,2,16,5,3,20,21,6,0,11,25,26,3,20,19,15,10,24,28,10,4,15,9,11,27,25,2,6,22,7,7,4,20,13,15,22,16,10,17,28,2,16,19,21,16,25,2,25,27,4,5,10]"
ta40,1077,"[0,2,3,2,2,3,1,1,2,3,0,1,0,0,0,1,3,0,3,0,3,2,2,1,2,1,1,0,3,1]","[5,24,17,4,20,22,29,18,20,9,29,27,9,13,3,5,24,16,0,21,6,22,23,1,25,27,15,14,12,11,2,5,18,27,10,29,18,2,17,25,21,21,1,11,15,9,24,28,26,21,1,23,25,27,26,27,12,29,13,8,26,0,1,5,8,26,23,6,11,29,23,29,22,22,19,11,23,2,2,16,9,16,14,3,15,10,25,7,0,14,28,2,19,6,7,14,8,18,4,6,24,23,14,6,29,7,12,16,8,6,13,19,6,1,20,10,0,13,28,14,20,24,24,29,7,20,0,13,12,28,12,25,6,18,14,0,17,27,7,18,8,9,24,11,29,17,8,3,12,22,23,19,17,23,25,16,14,7,13,21,14,27,23,19,1,26,6,9,26,15,0,11,27,21,19,15,12,11,7,6,5,10,5,22,4,8,5,16,2,8,6,24,21,22,15,25,24,6,5,17,1,11,20,4,28,25,21,21,28,17,24,9,27,15,21,8,28,24,8,28,10,11,28,7,26,28,3,26,21,20,18,25,22,28,15,2,9,7,5,1,19,5,19,8,16,9,16,5,10,18,21,12,12,8,3,19,25,1,23,18,20,15,11,12,10,4,0,5,15,20,0,4,6,4,7,12,20,10,6,15,13,18,13,4,16,18,3,4,28,7,24,9,27,23,18,19,26,2,14,24,14,16,17,11,26,10,20,14,0,7,22,9,5,14,16,12,8,10,9,27,3,3,9,18,0,4,19,11,25,6,11,4,17,16,1,27,21,0,3,29,10,27,29,12,25,3,26,16,29,13,3,1,13,26,3,17,4,2,13,20,29,11,10,21,26,2,12,0,8,3,19,25,22,17,3,1,11,25,22,25,13,26,29,4,19,0,20,15,2,18,2,10,1,13,24,2,13,17,17,15,27,5,7,17,14,14,9,29,24,8,19,16,18,5,15,22,28,17,22,9,23,4,7,22,23,20,28,10,2,26,4,23,3,21,22,10,0,20,1,1,27,28,2,19,12,23,13,7,15,16]"
ta41,1376,"[2,0,0,3,2,1,1,3,2,3,2,3,1,0,1,3,0,0,2,3,2,0,1,0,2,1,3,1,0,1]","[23,5,19,2,10,0,22,0,21,20,5,28,15,24,1,9,25,21,27,4,14,26,29,14,19,5,16,1,26,18,20,19,3,29,20,1,6,2,1,20,7,0,26,21,25,18,11,27,10,17,25,20,27,10,7,1,27,11,18,11,14,23,3,20,0,12,17,12,0,8,12,17,1,23,1,12,28,26,17,20,2,24,7,7,16,7,13,26,11,16,23,8,14,27,15,6,28,20,24,3,10,7,23,18,1,2,15,18,14,23,21,21,22,26,6,14,25,13,7,9,9,7,3,3,24,20,19,13,23,9,11,27,15,8,19,16,2,15,13,7,13,18,4,23,27,12,6,14,15,4,22,6,25,0,23,12,25,8,6,16,8,29,4,13,20,8,18,9,11,4,21,10,2,4,3,9,16,22,26,14,4,23,27,16,2,4,29,9,6,19,16,24,20,29,18,10,17,22,15,10,22,3,4,3,11,12,28,17,17,20,28,28,6,8,6,0,28,21,9,9,8,17,28,24,17,24,1,11,14,7,13,27,15,26,19,28,10,21,24,6,10,20,20,21,26,0,13,10,12,1,29,22,0,25,20,15,3,12,20,25,1,25,10,18,2,2,20,17,4,11,29,21,11,9,22,2,3,29,19,9,5,3,12,24,21,15,16,25,8,27,3,25,21,28,18,5,22,9,24,18,4,18,7,15,0,28,23,8,5,13,17,22,18,22,27,23,16,3,24,8,0,11,10,1,0,9,26,5,19,26,23,12,2,20,29,29,11,22,0,4,10,21,14,19,11,13,13,13,6,8,15,4,19,5,17,18,15,11,6,2,14,12,14,15,16,27,28,8,27,19,11,16,12,18,25,21,25,13,17,1,29,21,16,1,16,7,22,22,1,7,28,10,29,6,22,5,23,27,27,19,7,15,23,13,17,29,5,0,5,28,9,19,14,10,7,21,27,18,24,5,0,26,25,12,8,1,4,3,8,4,26,9,25,16,2,6,24,23,7,24,25,23,22,19,27,9,25,26,15,14,2,18,8,5,15,15,19,1,19,28,28,25,23,26,16,2,9,4,7,26,14,6,28,9,13,19,17,4,16,20,3,0,12,7,2,15,26,0,6,16,3,26,22,26,7,24,4,11,19,0,5,14,14,3,24,23,28,29,25,11,6,27,13,4,29,16,17,21,5,10,14,8,17,6,10,5,21,20,1,19,5,10,29,16,12,24,27,8,5,1,22,25,2,2,13,6,28,2,0,12,22,23,29,7,9,10,1,11,15,18,6,18,12,21,29,3,29,17,9,28,24,24,14,11,13,27,8,22,18,3,12,11,8,14,17,10,17,4,13,26,2,5,13,0,21,3,24,5,29,12]"
ta42,1353,"[0,1,3,2,2,2,3,1,0,0,3,3,0,2,1,3,2,0,0,1,1,2,0,1,3,3,2,1,0,3]","[3,28,7,21,23,19,4,27,2,10,14,24,12,25,4,19,18,5,27,13,11,11,20,29,13,25,7,25,15,10,1,1,11,21,28,26,5,4,27,17,9,15,29,15,7,12,16,14,10,29,26,5,28,11,26,0,24,26,21,15,19,25,10,17,20,27,22,23,6,29,12,20,8,16,6,8,26,12,24,23,6,7,19,11,5,2,3,11,17,4,11,8,16,22,25,29,28,20,15,20,6,21,20,3,5,16,6,18,19,6,19,19,5,8,29,27,12,15,20,4,20,0,15,24,10,25,13,13,4,18,28,7,3,28,24,12,20,2,2,24,4,20,28,23,28,27,0,3,8,20,21,21,24,8,8,17,28,17,26,2,9,16,5,1,19,9,9,21,17,24,1,16,7,23,0,5,0,20,1,29,22,15,21,0,13,18,16,7,3,8,1,25,28,29,2,7,7,27,14,15,8,10,24,22,10,11,7,12,2,14,3,24,26,1,19,0,6,10,16,18,15,2,20,0,10,18,10,21,28,14,22,18,11,0,3,12,9,27,11,19,25,15,21,28,22,13,4,22,20,14,0,27,26,11,7,5,5,19,4,0,9,25,4,29,7,11,18,18,5,2,12,1,6,27,13,24,16,11,10,2,3,0,22,26,18,18,29,29,8,24,29,8,27,2,18,2,25,24,13,25,7,15,16,1,27,25,26,6,0,8,12,14,2,13,17,3,16,1,5,17,3,4,18,9,22,11,14,17,23,0,2,29,20,4,14,3,23,26,5,26,25,22,18,4,14,8,14,12,23,20,20,12,21,6,28,19,16,13,16,4,5,5,6,11,25,9,9,16,16,14,24,15,2,23,19,1,29,7,17,4,14,10,17,13,23,13,14,27,10,22,0,17,21,13,6,8,12,8,7,27,23,2,13,21,26,15,9,13,19,11,1,29,8,22,8,14,12,24,14,15,16,9,9,15,28,1,23,5,14,10,3,10,9,12,17,27,1,3,22,9,29,23,29,12,25,26,20,6,2,27,17,24,5,12,26,24,20,6,6,22,25,3,8,13,0,7,5,23,7,3,13,28,19,23,19,7,24,6,3,21,25,23,21,21,14,2,23,24,17,28,9,10,1,23,21,29,27,22,19,17,13,26,4,11,3,16,10,22,12,17,10,11,17,8,9,1,9,22,9,27,6,0,6,7,10,15,26,14,22,9,4,1,0,11,16,26,6,12,23,1,1,28,28,2,18,26,6,28,4,3,2,17,5,22,18,4,18,17,29,19,25,15,28,11,9,0,16,13,27,14,24,25,15,18,3,8,12,26,16,13,20,7,27,1,21,22,29,23,21,19,10,15,0,4,18,18,21,25,5,19]"
ta43,1329,"[0,3,3,1,3,0,3,1,2,0,1,3,2,3,1,1,0,3,1,0,2,2,0,2,1,0,1,3,0,1]","[10,11,6,26,21,25,26,14,25,18,5,9,4,28,4,19,4,17,14,14,21,2,4,13,28,20,16,15,29,25,20,26,16,21,11,25,19,19,8,24,22,6,20,8,17,16,1,16,1,24,13,4,14,21,9,0,16,7,3,9,24,16,20,23,6,22,3,4,12,1,13,8,14,20,12,27,3,26,28,5,5,26,10,21,24,12,8,5,0,19,21,22,2,16,19,1,7,15,11,13,7,15,20,25,16,2,23,23,27,9,11,27,5,25,1,1,20,24,13,17,9,2,4,21,6,26,10,20,1,11,8,27,7,16,11,18,15,12,3,10,16,28,14,18,16,29,21,10,25,7,26,17,23,18,14,6,10,20,23,1,11,25,19,2,0,20,2,19,29,8,9,1,17,2,8,15,18,3,23,23,7,8,3,5,12,22,23,11,12,15,3,16,7,8,23,0,13,26,20,4,3,25,6,25,25,13,28,24,9,14,7,8,27,28,26,17,9,2,19,3,12,11,7,24,26,18,17,9,5,16,26,15,28,21,3,20,19,8,12,27,19,12,26,12,29,25,20,4,24,11,23,25,1,0,11,6,28,9,21,14,0,7,18,16,4,22,11,4,28,19,29,5,24,13,23,2,10,13,13,22,23,5,12,2,22,8,3,0,3,6,10,22,19,0,8,17,2,1,8,24,26,15,0,10,28,15,15,12,29,22,19,27,22,15,26,25,29,22,9,27,18,17,2,21,10,3,10,17,22,10,7,13,7,10,12,20,25,21,27,27,0,29,7,19,17,26,11,4,13,26,4,3,29,2,26,27,27,6,8,13,6,5,29,7,14,2,3,5,14,29,15,8,18,8,5,19,28,8,13,14,18,11,29,16,10,1,12,0,26,27,1,2,20,3,24,14,0,27,24,6,23,2,22,14,24,3,16,23,17,10,6,13,0,9,9,6,14,1,12,7,1,0,3,28,2,4,0,7,24,15,14,16,15,12,9,14,19,21,28,23,3,3,28,10,19,27,9,11,27,29,22,23,2,0,29,11,29,15,5,0,16,5,6,10,18,19,15,11,1,22,29,10,29,4,12,23,11,8,19,4,28,4,28,7,16,18,26,24,2,1,24,0,18,18,22,5,27,10,25,29,18,21,28,10,14,8,20,17,18,13,11,22,6,11,21,22,15,21,15,6,5,24,12,5,25,16,18,21,17,21,23,4,28,5,21,27,24,24,20,25,0,17,20,21,17,28,29,1,27,14,13,6,25,15,23,14,1,19,17,4,0,9,26,7,18,9,9,12,13,5,6,27,18,15,20,22,24,22,9,13,13,9,5,18,2,17,20,6,7,29,1,6,4,12,23,28,17,25,7,17]"
ta44,1347,"[3,3,1,0,3,1,3,3,3,1,2,1,2,0,2,1,2,2,3,0,3,0,1,0,2,2,0,1,1,2]","[15,19,29,21,5,14,0,22,24,22,28,21,17,29,6,17,4,1,0,17,17,12,17,16,10,12,0,9,15,24,26,2,13,28,23,26,24,11,11,13,6,8,5,5,13,9,3,20,7,17,14,12,2,15,23,8,5,28,28,16,15,26,20,26,18,27,29,19,14,5,18,29,2,25,23,14,16,15,29,5,12,25,16,21,24,0,0,25,29,29,17,8,18,0,21,0,22,10,25,22,15,2,20,23,12,14,27,4,10,4,17,26,14,13,16,9,13,18,17,23,11,27,5,27,12,2,22,7,27,21,10,23,3,11,15,7,12,16,20,13,3,2,15,23,13,14,6,2,6,11,17,20,10,13,4,3,18,15,6,2,23,24,14,13,12,8,26,25,19,11,16,21,7,2,3,7,18,13,10,25,20,17,13,5,28,26,13,24,6,15,26,15,27,1,22,0,28,19,29,19,27,22,7,15,0,10,8,17,2,19,4,23,18,28,22,12,26,17,10,21,10,28,9,9,8,8,22,4,11,16,14,25,21,1,3,26,0,3,23,12,2,6,27,20,4,25,13,4,22,4,2,3,28,12,18,21,2,1,14,13,1,9,1,26,19,25,2,9,3,28,19,29,15,28,13,11,6,8,0,0,9,23,4,12,24,20,27,25,3,12,15,9,22,5,24,25,20,19,16,12,29,24,11,9,9,24,16,16,29,0,25,19,23,28,26,10,22,1,4,27,8,18,16,27,18,20,3,8,25,3,29,14,12,6,22,4,16,1,14,20,11,27,23,17,8,1,27,6,29,29,24,24,8,3,4,10,20,6,24,7,26,3,4,1,11,3,22,18,11,10,18,29,27,25,5,9,12,7,22,2,19,5,20,10,14,14,16,5,28,11,17,6,21,10,29,9,13,20,1,1,27,20,5,8,23,19,8,7,14,26,28,9,6,7,9,25,28,20,25,5,21,9,3,24,9,0,7,18,27,2,5,14,2,19,17,12,10,27,6,2,23,13,6,23,9,1,8,1,21,0,6,16,1,5,6,21,25,16,29,13,21,24,5,24,0,14,18,15,26,11,10,11,16,29,19,27,18,19,25,8,23,7,5,13,19,21,10,15,0,0,4,0,1,24,7,9,27,13,23,11,24,28,11,22,26,21,18,21,26,7,11,22,2,1,18,14,18,7,14,25,29,4,18,19,17,3,15,14,20,8,0,7,4,6,23,29,11,8,17,19,12,21,21,7,19,10,3,1,12,5,12,26,8,27,4,15,28,24,3,2,11,4,9,1,23,6,24,10,7,16,22,22,21,22,25,10,16,26,15,17,28,7,20,5,28,28,15,7,20,1,19,26,20,4,16,18,17,6,8,3]"
ta45,1359,"[0,1,2,3,2,1,0,1,3,0,3,1,2,2,2,3,1,3,0,2,3,0,2,0,2,2,0,3,1,1]","[11,26,26,21,21,13,23,5,4,1,0,22,25,21,22,18,24,7,13,21,29,3,27,25,14,19,18,7,18,16,25,23,16,23,12,16,4,12,22,4,13,28,8,10,25,25,21,11,26,12,26,16,28,29,3,5,14,12,2,10,27,27,24,2,26,29,28,27,17,5,13,8,15,1,0,20,7,11,16,20,3,8,4,12,6,12,9,9,21,28,6,24,27,13,17,22,7,3,18,22,17,8,25,20,7,10,4,24,26,25,2,15,12,13,10,21,23,13,12,24,1,26,8,20,11,13,1,16,17,3,9,19,9,15,24,11,15,23,14,26,5,8,4,4,18,9,15,25,16,2,8,22,21,20,1,21,17,13,1,15,15,19,18,3,0,13,2,0,13,0,23,19,25,5,24,18,6,0,1,11,16,14,7,12,17,5,21,13,16,6,24,28,11,7,14,0,9,27,24,3,11,1,9,10,17,17,29,0,9,10,4,0,6,19,15,21,13,29,29,14,20,6,22,16,2,18,8,27,22,17,0,8,28,20,14,7,18,17,28,24,23,21,19,14,17,17,21,29,13,19,23,16,12,20,1,19,22,25,20,14,6,28,27,3,0,2,1,8,11,11,14,10,8,5,11,3,25,12,22,28,7,10,20,13,22,18,28,27,22,13,4,10,27,7,11,14,11,2,2,5,5,15,24,4,11,23,1,28,25,7,27,22,16,4,10,25,18,15,26,7,18,2,3,8,1,5,3,15,2,18,29,4,29,19,9,25,16,3,13,17,10,19,12,9,16,6,15,18,21,6,20,14,20,18,27,19,26,27,18,1,26,23,12,7,29,24,12,21,18,3,12,4,29,19,27,5,1,8,10,13,23,4,28,10,5,28,9,17,8,5,6,15,28,14,24,15,1,21,6,20,8,0,18,25,19,11,27,6,19,27,22,29,27,1,5,16,6,1,8,27,16,15,28,12,29,16,7,8,6,8,3,29,22,7,9,16,10,9,25,11,29,29,13,23,19,26,2,5,15,0,9,6,7,4,4,12,20,9,8,0,26,12,25,18,0,5,17,22,25,23,0,7,28,26,19,2,5,15,11,6,29,17,3,11,2,13,26,28,3,11,24,2,21,22,4,2,3,23,29,22,4,4,1,15,20,28,10,23,3,10,21,23,9,18,15,19,16,24,27,10,28,22,0,9,14,20,23,17,0,4,14,10,28,20,26,24,7,11,19,19,25,20,10,2,24,1,3,2,7,1,9,22,16,3,21,5,5,21,10,14,6,14,8,6,23,20,24,26,24,9,17,20,29,15,2,25,5,2,29,6,6,0,14,26,0,27,7,19,17,12,14,23,17,26,23,12,14,9,26,24]"
ta46,1383,"[0,1,0,2,3,1,0,3,2,1,1,2,2,2,3,0,3,3,1,0,0,0,1,2,3,2,2,3,3,2]","[4,18,10,26,16,25,25,18,19,0,14,8,27,23,14,24,3,7,21,28,1,23,6,22,7,29,5,1,4,8,27,13,11,22,14,23,17,26,2,10,9,1,20,21,8,9,29,1,16,22,21,16,6,10,18,14,4,15,7,18,21,14,13,0,26,11,29,4,28,3,17,21,17,23,22,14,25,28,25,24,12,8,16,23,1,29,25,27,12,16,5,16,10,0,20,2,11,2,19,3,3,2,21,8,10,8,0,24,9,6,6,13,29,28,5,22,26,27,6,4,15,25,0,3,22,15,16,25,2,7,4,3,27,28,8,27,24,10,3,1,27,3,13,9,14,15,20,28,15,27,0,27,26,21,3,7,1,16,10,28,12,3,5,20,26,13,1,4,10,15,17,3,28,17,21,17,18,20,19,15,15,4,7,20,21,6,17,23,28,16,25,14,4,24,10,20,18,7,1,13,26,11,29,19,9,23,19,28,7,7,22,2,6,0,7,9,4,28,27,0,4,16,18,26,14,8,1,0,25,29,19,13,17,6,25,1,25,18,7,8,22,15,5,19,0,2,16,0,27,1,19,2,15,3,22,13,10,12,21,29,12,2,23,18,20,21,11,21,5,8,13,27,21,23,18,9,20,20,7,8,6,26,12,29,18,4,29,11,19,12,17,26,7,11,14,6,12,26,1,4,9,23,2,6,18,15,27,29,13,22,2,18,12,1,19,19,22,21,17,6,0,13,2,19,4,28,24,14,12,16,5,24,3,15,21,2,29,1,3,12,27,9,5,26,2,5,23,1,25,18,8,11,17,15,9,14,7,20,8,27,5,12,0,24,2,23,20,2,29,27,5,11,26,17,15,9,18,23,28,2,24,12,9,21,25,4,12,5,9,11,15,9,0,18,4,26,13,27,7,19,3,25,23,24,3,8,18,8,8,26,12,20,1,22,9,23,8,16,6,28,22,19,10,26,6,10,4,22,16,17,15,3,6,5,12,24,20,11,23,28,20,11,18,0,5,17,20,17,26,25,5,9,26,12,29,18,27,25,11,24,23,1,0,16,7,13,0,23,29,29,29,28,15,11,19,10,14,29,22,29,21,19,24,22,15,18,9,8,17,14,2,10,11,8,16,12,9,22,17,24,15,17,19,7,20,23,4,17,6,14,14,26,3,1,4,3,28,24,24,12,6,21,11,9,28,13,20,4,28,10,3,19,0,10,11,9,24,16,25,22,29,14,2,12,6,13,13,10,13,6,21,7,7,13,10,5,25,27,1,11,14,0,13,10,13,24,17,16,25,22,5,26,24,15,19,21,25,6,14,28,16,5,27,10,22,5,7,5,16,19,2,20,0,11,23,14,11,20,24,8]"
ta47,1334,"[2,2,2,0,3,2,3,3,2,0,0,2,0,3,1,1,1,0,3,0,3,3,0,3,0,1,1,2,1,2]","[4,6,23,10,2,10,10,29,27,5,24,28,27,23,19,9,9,5,8,15,14,5,3,1,0,4,11,22,20,20,18,18,4,26,7,12,3,6,3,1,22,26,28,6,22,28,25,0,9,14,6,13,25,29,5,3,7,18,27,19,6,19,23,1,0,7,8,10,8,24,5,29,23,15,18,14,7,4,28,23,26,11,24,18,21,11,25,0,9,13,25,2,22,12,12,25,26,27,8,20,1,17,1,24,5,17,24,25,8,8,23,12,2,12,8,19,16,20,10,7,0,4,15,5,4,1,13,1,15,10,25,15,6,6,27,14,21,7,0,26,2,10,6,12,28,8,3,14,16,12,21,27,1,4,29,17,18,15,17,4,17,29,16,2,6,20,7,27,9,3,17,26,14,24,20,25,11,26,3,14,7,16,11,13,2,11,19,25,24,9,10,10,6,20,28,0,11,14,27,16,19,21,21,29,16,22,14,4,22,12,6,5,22,12,14,16,4,6,16,3,3,14,20,26,2,3,10,22,9,13,8,5,1,11,2,19,25,21,1,25,11,3,18,15,20,24,12,9,20,27,15,0,23,17,1,7,14,0,27,2,25,24,26,19,18,23,11,16,4,15,17,29,4,14,29,18,23,4,11,1,5,1,17,21,14,17,28,16,20,25,7,20,5,11,7,2,0,0,18,5,18,13,28,24,19,18,12,17,14,16,6,0,10,18,10,16,9,3,10,24,12,29,12,6,23,29,1,27,0,12,24,8,3,9,19,8,4,13,7,2,10,23,8,21,21,13,19,4,20,11,19,11,0,14,16,5,21,28,26,29,24,21,24,1,5,12,4,26,26,27,7,2,26,3,4,21,15,25,18,5,12,26,13,21,5,24,2,19,15,3,21,14,5,13,27,8,1,6,13,17,3,14,13,22,9,22,24,15,9,2,7,6,16,13,8,29,28,0,16,11,29,28,21,1,23,6,6,16,13,22,13,16,23,2,8,27,15,27,8,18,2,17,21,18,22,24,2,7,19,9,22,22,25,28,28,10,3,13,28,23,0,14,7,6,9,27,25,26,21,17,25,7,12,7,9,17,6,29,11,10,20,29,19,26,24,2,17,0,23,23,21,8,17,9,14,25,8,8,25,12,15,11,3,22,9,1,15,29,24,5,17,15,13,18,5,28,2,9,5,4,4,19,19,21,13,0,7,28,27,18,15,26,20,28,4,16,11,18,28,24,28,22,26,0,15,20,7,20,22,11,26,19,13,22,10,27,22,17,20,3,9,20,22,17,23,21,16,20,19,18,27,11,19,12,23,1,29,2,16,10,23,1,27,8,10,15,3,13,0,28,23,15,10,29,9,25,29,26,12,29]"
ta48,1286,"[1,3,3,3,0,3,3,2,2,3,1,2,1,2,1,0,2,0,2,1,2,1,3,0,2,0,1,0,0,3]","[21,15,6,29,17,4,20,7,10,7,23,27,22,6,24,19,23,10,10,21,24,17,24,22,1,24,17,3,10,2,3,5,11,7,8,23,18,15,1,10,7,1,2,19,5,18,2,9,19,24,11,5,1,25,9,11,14,11,10,8,19,28,6,27,23,1,24,1,26,8,11,21,14,27,29,10,15,17,0,10,28,18,9,24,24,6,18,22,0,14,17,26,14,2,3,12,3,25,6,24,18,14,20,5,9,27,25,28,5,25,28,10,29,22,9,12,13,8,13,6,15,29,24,14,4,13,26,14,27,27,20,20,22,5,12,20,23,8,11,6,23,27,14,4,18,1,25,15,17,12,16,2,13,0,1,22,16,16,27,21,18,16,25,16,20,6,1,3,17,3,2,20,7,0,1,8,4,14,18,17,26,12,29,15,11,16,15,11,21,4,7,0,10,1,23,9,14,0,0,28,10,26,5,6,2,3,28,7,4,20,28,19,19,12,24,10,11,3,22,9,10,5,2,16,21,5,15,23,15,19,0,26,25,20,8,2,5,14,5,13,15,10,29,7,7,12,23,2,12,29,2,0,28,14,6,29,21,8,27,25,24,6,11,28,25,28,4,21,16,9,17,22,9,29,21,5,19,4,6,13,9,29,3,22,14,9,7,26,29,16,16,25,11,14,17,18,3,6,22,9,23,23,8,8,28,23,5,16,9,28,27,13,10,27,28,15,4,11,8,4,26,17,23,19,15,0,24,15,18,22,2,26,13,21,3,19,25,3,2,20,12,18,18,0,27,15,10,26,24,17,1,15,16,23,25,27,27,19,3,8,20,21,11,17,12,10,29,1,20,25,18,11,21,15,24,26,1,27,28,2,0,16,6,18,29,3,29,6,0,22,13,22,5,17,26,16,13,11,20,4,12,9,19,13,16,2,26,23,13,24,4,22,8,18,7,26,21,23,0,20,4,15,28,28,23,14,25,7,4,18,4,2,3,4,2,28,2,1,29,27,12,5,11,3,6,7,12,18,4,15,9,20,13,26,25,3,1,25,13,9,0,29,7,14,28,0,23,13,9,21,21,10,17,20,29,13,6,21,16,16,28,23,7,0,20,3,17,19,14,13,29,1,9,13,12,9,7,19,26,26,22,7,26,8,4,19,24,1,19,25,13,19,17,18,6,9,3,14,12,6,11,3,0,17,17,12,2,26,24,24,22,25,1,12,28,4,25,22,27,12,4,29,7,2,10,12,15,11,21,19,5,24,0,5,14,14,25,11,12,27,16,20,5,8,8,23,19,20,21,29,16,7,11,21,6,20,1,5,13,8,19,22,22,17,7,18,26,27,21,15,8,27,8,22,0,5,8,10,16,18]"
