instance,makespan,FA,OS
ta38,1319,"[1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1]","[23,13,20,24,24,29,23,22,2,23,14,21,13,20,3,10,15,0,5,13,23,4,22,4,0,24,4,13,25,8,24,15,12,7,19,11,28,22,1,10,11,4,4,22,6,5,14,15,18,22,21,6,20,28,29,21,16,12,17,6,25,3,29,15,4,10,14,29,12,28,22,4,29,11,17,19,7,17,1,26,9,10,19,29,17,22,18,9,19,20,4,8,28,0,18,27,17,3,26,23,5,5,14,21,29,9,8,28,21,5,10,27,16,10,19,7,5,29,4,26,12,27,27,19,0,12,20,26,6,14,21,29,26,20,11,4,14,2,15,9,9,6,1,17,24,15,14,15,26,19,22,25,12,13,7,11,5,21,26,29,0,3,16,7,6,22,14,9,14,12,7,21,8,26,0,6,1,23,24,11,8,27,22,20,1,19,24,22,16,4,1,16,13,21,23,2,17,6,9,0,7,22,2,23,24,27,4,1,18,21,15,20,8,12,1,25,3,26,0,27,18,19,13,15,3,3,3,17,20,17,27,10,28,14,5,5,8,18,13,7,18,1,25,2,7,26,19,13,9,25,29,18,1,23,20,21,19,11,24,1,9,15,18,0,17,28,2,10,6,8,3,17,27,11,18,17,3,10,6,11,3,16,12,3,25,8,14,23,29,6,20,0,2,28,10,20,20,24,24,14,2,10,23,16,18,28,29,2,5,8,25,11,14,10,7,12,16,26,16,29,26,15,21,2,23,2,13,11,6,23,25,25,9,9,11,27,6,3,12,23,3,19,5,4,13,28,16,5,7,6,28,28,9,28,8,7,25,2,26,13,0,0,28,12,1,26,25,2,15,16,16,13,23,5,7,9,18,22,28,15,1,1,10,21,0,15,10,8,2,29,11,8,11,14,0,24,17,27,4,24,3,26,19,25,22,8,21,20,19,8,16,7,5,13,4,14,21,27,18,0,17,25,9,18,13,7,5,22,24,16,10,27,24,1,12,15,27,2,9,17,12,19,27,16,25,12,20,11,18,6]"
ta39,1360,"[0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1]","[17,14,28,13,20,26,29,12,3,4,19,15,22,24,7,29,28,1,26,6,29,3,18,3,1,16,9,21,6,15,10,23,16,1,2,4,22,22,25,14,15,28,14,21,22,15,24,9,15,19,17,26,29,27,29,19,27,27,29,24,8,16,24,16,11,8,14,23,10,25,1,22,25,19,17,9,24,15,20,3,19,0,29,26,2,2,1,25,8,23,5,17,8,27,23,10,14,21,19,9,11,25,10,6,7,17,17,6,26,27,26,8,28,11,13,25,6,12,5,5,6,6,9,19,27,9,17,5,18,20,10,24,7,10,3,25,28,2,29,13,6,23,9,19,17,20,9,5,26,26,21,21,12,12,19,7,1,8,7,0,4,13,1,28,15,17,27,18,10,23,1,21,27,26,24,13,23,5,3,0,26,7,11,9,18,2,10,4,27,23,25,11,7,23,4,1,10,6,20,20,15,10,0,24,22,29,18,12,16,28,2,21,29,2,14,19,7,28,16,29,11,16,20,21,0,8,4,14,7,15,4,20,13,20,24,8,3,17,5,20,18,13,7,23,6,2,3,11,12,4,21,20,15,26,11,4,13,2,22,18,10,23,8,1,20,0,1,13,5,22,14,3,5,5,22,12,14,21,18,13,26,28,12,12,16,0,28,2,28,13,15,0,12,14,18,27,26,17,22,16,9,0,23,13,11,6,5,24,2,21,19,14,0,3,27,3,18,12,21,17,28,12,18,16,10,14,24,25,24,8,28,5,18,5,23,2,24,11,21,1,27,25,0,4,4,23,28,7,21,2,5,6,18,27,13,7,16,9,7,4,3,14,22,12,0,2,25,14,0,8,4,9,19,29,25,17,27,1,6,17,25,12,8,21,10,22,13,6,15,11,29,9,13,20,11,3,23,16,7,25,8,4,29,2,24,18,22,9,26,16,14,3,19,15,5,27,15,6,18,16,11,10,8,15,26,3,17,20,22,9,0,25,0,24,29,20,8,4,28,11,19,11,10,22,1,12,19,7,16,1]"
ta40,1319,"[1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0]","[23,20,29,19,28,24,5,9,19,16,25,25,6,20,14,28,5,10,26,27,18,8,10,26,11,17,26,19,14,17,12,19,11,14,26,3,20,21,11,16,9,23,14,22,27,4,24,16,6,28,6,12,18,27,8,6,8,15,5,10,15,1,6,29,7,22,17,27,3,9,17,29,18,8,3,0,12,13,23,10,24,7,9,14,21,2,6,29,12,4,12,27,23,2,28,7,23,17,5,9,24,1,20,18,22,17,5,6,21,25,6,23,25,10,24,13,21,16,0,22,3,13,2,10,7,11,26,17,0,23,3,19,2,1,13,16,15,20,4,4,1,3,27,10,11,24,4,26,12,25,23,28,9,14,10,9,3,28,21,16,5,19,13,20,4,10,13,9,12,15,19,6,8,11,23,0,20,11,20,11,29,11,13,29,0,8,14,10,6,17,11,10,3,29,27,7,2,29,5,15,12,17,22,15,6,29,2,27,27,3,18,8,3,21,13,21,18,14,17,25,14,4,1,0,1,5,15,20,4,19,28,24,21,26,25,22,17,29,26,27,7,24,0,13,24,28,20,2,20,9,8,2,5,25,25,29,18,29,18,13,1,6,26,15,7,5,4,14,23,22,16,22,8,28,3,7,9,23,24,21,26,27,10,18,5,9,0,29,13,4,25,6,20,21,13,21,24,6,11,16,21,8,18,7,3,4,0,11,0,7,18,23,24,3,19,1,20,16,2,1,2,1,1,11,25,27,25,8,16,22,12,2,15,2,24,12,0,0,22,19,14,17,26,13,5,11,25,19,12,25,0,28,5,11,4,21,16,21,12,20,10,1,2,22,18,15,4,3,21,5,14,8,28,10,23,9,19,8,14,0,0,12,25,15,22,26,7,5,9,8,15,2,24,7,27,10,13,9,14,22,3,23,22,12,16,17,8,7,19,18,9,28,27,28,19,1,7,15,16,26,29,28,19,20,13,16,23,1,17,24,15,14,15,27,7,4,26,22,29,18,4,28,12,18,1,17,2,26,16,6]"
ta41,1763,"[0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0]","[14,16,9,8,28,11,4,7,29,2,10,17,5,9,4,18,6,0,18,10,1,23,2,23,12,16,27,3,12,20,19,16,6,28,26,19,6,9,20,12,2,23,16,21,3,16,24,14,20,1,4,14,0,5,21,2,15,5,19,15,13,9,17,4,8,11,21,17,19,18,27,26,19,22,20,21,22,0,17,10,27,1,17,18,7,18,26,2,6,14,0,23,5,14,16,18,17,18,17,11,29,21,29,27,10,0,20,9,13,27,16,18,6,27,11,10,27,15,14,13,4,18,5,11,25,10,5,20,19,6,11,20,6,1,24,27,12,9,12,8,15,22,2,17,0,26,16,28,23,1,17,14,27,8,3,27,29,12,16,3,10,21,15,24,23,1,27,29,9,21,29,5,21,4,2,27,16,28,1,8,4,5,6,15,7,7,23,13,27,23,20,15,14,23,21,4,7,7,6,6,29,9,6,22,22,11,5,0,18,25,13,25,1,2,0,23,16,7,12,21,12,7,15,24,2,13,1,28,26,10,17,8,1,3,14,23,2,29,3,7,10,14,22,2,8,21,10,5,12,12,18,26,9,17,17,24,18,21,26,24,4,14,1,23,28,25,28,9,7,2,27,16,0,16,7,11,13,25,10,4,24,18,8,15,23,0,13,16,11,25,23,20,9,19,0,20,0,24,8,6,22,10,25,28,7,16,8,26,3,7,24,15,17,2,10,0,24,12,3,28,5,8,7,17,18,20,15,18,0,17,29,14,16,16,10,25,5,24,20,1,21,14,29,7,23,29,25,29,13,4,5,4,19,24,6,21,1,2,21,5,7,6,0,29,15,23,4,29,25,23,19,28,27,2,8,14,19,4,1,25,20,2,3,18,27,27,12,19,22,15,22,17,26,17,26,11,12,9,13,13,25,19,11,29,7,28,13,11,8,28,10,19,26,0,12,20,5,25,21,22,11,11,18,14,1,15,3,25,1,12,13,4,13,11,4,29,3,24,12,8,2,20,2,2,14,11,5,10,9,28,17,22,6,14,22,13,10,18,9,26,28,12,16,22,25,9,29,15,3,20,22,27,28,0,1,9,5,6,17,23,7,25,6,4,19,16,3,25,7,9,3,28,6,3,13,26,22,15,15,24,26,28,8,3,2,13,12,14,19,26,20,8,23,4,3,3,1,15,13,21,5,14,26,21,4,22,11,25,18,19,27,8,21,20,13,24,24,6,10,20,8,22,26,11,10,5,8,19,22,9,1,16,28,20,0,8,29,29,10,7,28,21,24,0,12,25,18,26,19,14,26,0,19,28,11,1,27,15,13,22,3,12,29,11,24,24,26,3,22,25,5,9,6,17,15,9,19,4,23,24]"
ta42,1735,"[1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0]","[17,2,21,21,26,4,12,3,29,24,5,26,7,28,28,24,18,23,26,26,22,1,29,20,27,16,9,11,28,5,16,1,24,23,9,8,25,13,20,26,17,28,10,19,8,27,5,13,24,13,12,12,2,18,21,27,9,17,10,14,9,25,16,5,6,2,9,12,27,0,24,8,21,0,21,3,14,20,27,25,23,1,26,10,15,12,26,4,22,13,10,23,16,17,16,29,7,15,26,14,28,10,5,8,11,23,5,20,2,14,9,29,24,10,29,19,23,1,28,12,23,28,15,12,15,27,19,22,29,6,12,15,27,11,7,22,16,16,18,0,24,16,21,5,12,0,18,25,10,17,27,24,1,15,29,13,28,20,14,5,14,26,9,13,4,16,27,10,12,13,29,18,25,17,20,8,22,15,11,14,15,6,5,24,22,24,4,2,10,14,18,16,25,7,27,7,26,14,0,13,1,11,15,25,15,0,17,19,1,2,0,1,12,7,7,20,21,10,6,8,6,1,19,29,0,17,2,12,15,23,25,25,6,28,3,1,17,20,20,5,21,5,21,28,5,5,14,17,14,8,0,24,19,14,24,22,18,4,18,23,13,24,18,19,17,7,7,1,23,6,26,16,6,16,19,25,19,15,20,22,23,5,0,25,10,14,10,22,0,28,4,22,9,13,14,23,15,29,25,24,5,26,25,3,0,20,3,11,12,1,3,20,9,29,11,3,1,11,10,8,5,10,7,8,9,9,20,3,20,15,19,11,9,22,9,6,13,4,3,8,25,25,29,26,4,19,22,16,26,2,0,0,4,7,18,13,24,5,7,13,6,19,28,14,17,15,17,22,19,21,3,11,29,7,18,18,6,21,13,8,27,7,27,18,14,9,1,26,2,7,3,18,25,29,11,19,6,0,29,12,2,6,8,16,19,25,20,11,4,22,16,27,3,28,7,28,26,29,11,24,3,28,2,4,6,9,4,2,16,22,7,11,4,17,27,9,10,23,27,11,13,0,20,11,6,8,3,27,4,9,17,23,7,13,8,3,17,21,28,3,10,12,6,25,4,1,24,11,14,22,26,0,18,9,17,4,15,2,16,4,1,21,27,28,16,27,8,28,21,19,10,23,24,16,12,6,29,13,29,19,23,21,0,13,18,3,18,18,11,26,22,1,21,13,20,3,21,14,15,2,26,7,1,2,1,23,2,8,10,28,12,12,21,9,16,23,18,22,28,4,14,25,5,26,29,8,20,17,19,21,20,19,8,10,6,11,29,3,0,2,8,0,17,24,19,15,5,2,4,6,10,12,25,1,11,27,12,4,18,8,21,14,15,2,6,13,9,5,3,20,7,27,2,22,22,24,15,23,17,23]"
ta43,1600,"[0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1]","[27,25,21,10,6,10,14,14,15,15,25,15,10,29,28,27,18,18,14,29,9,7,15,6,14,5,21,20,3,14,3,25,2,28,13,10,23,18,2,6,1,14,15,14,17,13,12,12,13,19,18,3,23,4,3,12,3,17,14,23,12,2,25,6,5,23,20,25,22,13,1,28,25,27,22,3,16,27,21,15,25,9,18,4,3,21,23,7,12,17,18,26,26,11,11,17,8,16,9,15,3,6,11,10,10,13,21,5,8,21,19,24,19,29,8,29,2,22,23,27,7,5,18,15,29,20,19,4,23,4,4,12,17,7,18,4,29,11,24,0,4,19,18,2,7,20,20,4,1,29,14,1,5,6,1,20,19,13,2,27,24,22,13,28,15,26,18,8,17,24,26,22,24,4,16,20,1,7,26,3,16,26,7,22,0,4,6,24,23,15,0,23,24,10,23,26,16,1,8,19,6,9,2,24,5,10,5,7,26,22,21,26,28,26,19,9,10,8,10,12,15,21,7,11,5,7,13,12,15,16,29,11,8,4,13,15,28,25,16,14,16,17,28,11,24,11,21,9,11,10,3,0,19,14,0,23,12,21,24,28,25,20,1,13,22,25,28,1,27,0,14,21,14,28,20,17,0,16,5,4,7,13,18,1,26,5,24,6,24,4,18,16,22,12,10,27,25,27,21,19,5,17,26,8,12,23,12,12,2,20,24,23,28,4,7,17,23,6,0,14,20,6,2,15,16,5,19,28,16,6,2,17,27,1,13,8,4,27,7,29,5,8,20,13,13,18,25,28,23,24,21,9,16,1,29,13,23,2,11,22,27,22,9,4,25,6,11,11,25,20,26,24,4,1,5,0,26,7,3,28,25,5,18,22,18,5,17,18,15,28,11,13,26,27,2,10,3,9,3,20,0,15,13,22,0,1,8,29,21,21,9,12,17,11,24,27,28,23,22,28,10,7,27,21,8,19,0,2,21,5,16,0,28,8,2,16,12,18,24,7,9,24,6,27,26,3,6,14,25,10,12,15,23,9,26,11,3,9,17,20,0,16,20,0,4,14,8,19,20,22,22,29,1,2,0,5,0,20,10,29,12,10,3,7,19,17,29,15,29,17,13,29,25,26,9,24,4,18,11,14,11,9,14,11,6,1,0,23,25,17,6,7,10,27,11,7,11,22,29,9,3,16,29,17,16,14,3,0,19,12,15,24,6,21,22,27,23,10,22,8,21,9,2,9,0,8,27,18,10,20,25,13,2,19,1,26,2,8,19,19,15,8,25,5,6,20,9,13,1,2,18,12,7,16,1,14,1,3,29,19,8,12,8,16,29,2,6,3,5,27,9,17,21,4,26,22,19,17,28,28]"
ta44,1751,"[0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1]","[1,13,21,26,23,8,7,17,28,25,24,20,21,21,0,15,3,15,12,25,26,11,12,25,20,25,22,2,2,3,4,17,25,23,16,22,25,13,15,2,14,4,1,19,13,5,15,11,17,14,28,7,3,24,4,29,6,22,16,1,1,14,21,5,7,17,27,0,6,11,29,24,2,19,28,1,5,24,19,12,22,10,9,14,11,8,2,14,17,17,11,19,9,2,9,19,4,12,6,29,15,12,14,0,4,20,13,10,21,29,20,19,7,7,23,23,13,7,18,4,29,23,29,16,5,7,7,10,27,21,9,9,2,3,0,21,25,10,24,11,19,13,22,25,12,10,29,0,22,20,17,0,20,24,27,10,1,15,22,20,14,18,25,10,26,2,3,15,4,26,15,22,3,8,13,6,6,22,18,16,3,27,9,6,5,27,16,2,12,0,1,23,20,9,19,12,22,14,20,9,22,21,26,1,7,25,16,27,27,15,10,26,29,3,16,15,12,29,15,5,1,23,18,18,23,26,10,11,29,5,26,11,5,28,8,28,8,23,14,2,22,27,7,4,21,3,9,24,0,18,18,6,3,21,15,13,3,23,16,10,5,8,29,29,2,14,21,0,20,3,16,12,2,11,23,13,18,12,25,5,14,17,4,7,24,21,15,8,19,18,22,2,7,19,24,10,13,10,5,0,11,3,26,26,11,17,1,28,23,6,7,22,25,27,27,21,20,6,8,14,12,8,4,26,3,1,26,0,20,6,7,4,18,0,19,8,24,26,25,18,1,8,10,11,25,6,23,28,6,17,16,16,7,29,6,14,15,14,1,26,23,9,23,13,22,29,27,20,6,28,13,14,10,9,6,3,20,24,28,19,24,18,2,14,18,21,25,13,7,28,4,10,5,25,19,8,27,12,25,27,13,12,2,18,20,1,4,19,1,16,28,11,10,13,27,23,16,13,23,5,17,10,5,21,7,6,6,24,11,28,26,18,23,17,18,25,11,29,4,0,19,5,24,26,14,8,12,9,4,2,22,22,12,11,11,13,26,27,10,3,8,15,21,17,19,20,26,9,18,16,24,12,28,7,16,22,4,4,21,14,2,29,10,22,12,7,7,27,27,11,18,9,19,15,19,5,10,24,25,17,1,11,28,17,6,20,28,19,14,3,1,9,6,2,26,28,18,0,27,9,14,21,4,16,17,12,0,15,0,28,1,3,29,16,8,8,23,24,0,20,3,13,8,28,4,1,29,16,26,20,5,29,17,23,2,24,9,16,29,22,9,6,21,0,8,27,9,12,17,24,2,28,19,17,8,8,27,1,21,11,18,0,28,4,15,13,25,9,0,5,15,17,3,20,5,13,16,24,5,15]"
ta45,1688,"[1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0]","[27,0,26,8,13,17,29,11,18,23,18,15,29,29,12,27,1,15,19,11,12,14,0,7,26,0,17,24,20,16,3,19,20,25,12,27,11,0,22,17,23,1,8,20,24,17,5,5,10,18,16,17,11,27,6,12,19,6,15,27,21,20,3,23,29,16,27,11,28,7,9,28,26,4,0,28,0,16,12,18,3,15,0,6,28,4,29,8,18,3,15,26,7,25,23,22,0,18,11,20,0,25,19,1,27,3,29,11,26,10,8,19,24,29,22,6,21,21,27,4,11,7,5,6,1,7,25,8,20,6,18,9,28,8,17,24,12,29,24,3,18,21,24,1,14,28,24,21,17,13,14,3,4,10,1,20,23,24,24,10,29,10,2,26,16,24,27,8,18,16,10,8,7,21,13,27,8,23,24,14,21,4,12,18,29,18,2,27,3,15,3,5,15,25,9,12,28,11,15,16,10,23,14,10,28,27,6,2,4,4,9,22,10,19,1,23,19,14,25,26,0,10,15,0,3,29,13,25,25,11,19,11,2,15,2,1,2,22,1,4,0,25,17,25,6,16,10,27,24,22,12,22,14,8,12,8,16,9,3,5,20,13,21,6,19,23,20,7,3,15,2,26,14,6,9,22,7,23,1,16,21,28,17,13,17,24,1,7,21,9,4,26,2,1,18,5,4,18,18,12,12,1,26,12,26,22,17,22,24,21,19,11,28,4,16,6,28,11,0,18,15,21,7,0,4,16,13,5,14,5,17,16,23,20,23,0,9,28,21,18,9,17,18,19,5,9,1,1,24,20,22,13,25,11,6,2,19,7,14,8,10,27,2,6,2,12,15,20,25,8,19,26,11,26,28,20,0,17,13,7,2,5,23,21,14,4,15,16,11,7,11,25,24,22,28,4,7,23,4,22,26,25,21,14,17,3,8,6,29,13,22,13,14,16,2,25,15,25,13,21,8,22,10,24,0,27,5,12,1,21,4,16,14,29,1,5,23,15,21,21,25,2,12,0,6,27,5,28,11,1,19,16,3,13,6,0,9,5,15,3,26,7,17,24,9,18,7,13,19,15,16,20,21,14,20,29,29,20,20,17,1,23,15,2,5,27,9,9,20,6,24,14,26,18,14,10,28,4,2,28,7,19,7,13,24,19,8,13,9,9,0,20,5,19,6,5,3,11,4,13,29,8,28,3,29,16,9,20,9,5,10,12,22,29,26,14,15,10,27,7,28,3,10,10,26,16,13,4,6,23,23,22,18,22,23,19,2,10,5,17,8,17,27,4,5,14,9,14,26,11,25,8,17,9,1,19,10,12,7,6,29,25,28,25,27,2,13,2,13,8,22,26,29,12,12,22,23,3,2,3]"
ta46,1691,"[0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1]","[0,17,19,27,28,12,17,24,9,12,1,8,5,22,10,20,5,18,20,27,29,12,6,17,16,3,28,20,28,2,25,29,20,8,7,11,10,6,6,25,28,21,17,13,21,29,10,26,6,18,25,18,6,14,19,13,8,25,5,2,8,20,10,8,17,1,20,12,12,9,16,28,28,28,9,5,14,28,5,11,22,22,16,17,21,6,4,23,9,18,23,23,24,14,5,8,10,26,21,9,24,15,5,11,29,22,10,14,6,24,15,24,5,13,8,4,12,15,29,0,18,0,17,25,8,12,3,3,2,2,4,6,11,14,27,4,23,0,22,3,27,16,18,12,29,21,28,13,9,3,4,3,13,28,9,16,15,20,6,25,22,3,28,4,14,8,19,10,10,28,0,1,10,5,12,25,5,29,14,21,17,26,13,19,17,5,12,10,3,22,21,11,7,27,17,20,1,18,0,15,12,1,22,16,22,26,2,2,19,26,3,11,7,14,23,13,21,28,28,29,18,4,17,13,9,20,24,22,7,11,7,15,6,18,1,16,26,15,18,10,23,3,24,26,9,5,19,29,4,3,1,10,0,19,27,2,15,0,19,17,8,6,8,18,15,12,1,6,20,0,13,7,0,26,14,2,4,29,10,6,9,15,23,18,23,13,25,25,16,20,26,4,26,15,16,11,8,13,2,11,27,11,0,21,20,8,3,8,25,16,21,19,11,29,26,11,7,2,4,7,17,1,1,19,18,20,26,12,23,1,0,26,24,1,7,7,10,19,16,19,1,21,9,11,27,21,3,25,21,29,14,8,13,2,5,8,29,20,11,1,13,24,4,17,24,27,0,12,3,20,9,0,9,16,18,20,28,13,21,2,22,3,22,24,14,25,15,3,12,16,21,29,2,27,29,25,24,16,9,21,2,5,19,15,10,17,10,22,14,15,14,15,23,25,16,16,4,9,21,2,8,1,22,29,20,27,26,27,7,14,6,16,23,18,27,11,3,7,15,5,4,4,6,0,29,28,8,9,0,18,13,14,22,11,10,1,0,21,5,8,23,2,21,12,1,17,19,26,26,24,15,20,5,21,0,28,22,25,27,3,24,11,7,27,6,22,23,29,2,0,19,19,6,23,7,7,9,10,23,3,14,9,15,7,11,19,18,20,20,27,2,14,1,24,12,26,27,24,27,17,27,22,1,23,23,2,16,7,5,25,24,19,19,6,11,13,10,13,17,28,26,18,15,4,12,5,18,29,2,13,6,14,29,14,25,24,7,22,15,11,8,10,4,6,13,25,28,22,25,24,7,19,14,26,4,3,18,4,16,4,28,17,23,26,23,24,16,7,5,13,12,17,0,27,9,23,25,9,1,12]"
ta47,1635,"[1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0]","[6,12,26,27,11,2,2,15,3,20,19,15,21,25,7,14,10,28,15,11,4,8,21,1,8,27,14,2,16,28,20,5,22,17,13,27,26,27,17,9,8,17,15,9,4,23,27,21,12,12,22,7,1,9,19,6,4,14,8,20,23,0,27,18,6,7,14,15,4,3,7,11,13,0,24,26,0,20,3,9,2,22,24,18,20,20,16,16,27,17,27,4,10,24,4,15,26,18,15,28,3,23,3,3,13,20,21,21,25,21,6,18,26,20,9,10,0,18,14,22,5,14,10,16,0,8,29,0,24,8,9,21,17,6,11,12,2,1,22,5,4,23,23,4,29,23,4,29,21,12,8,11,29,13,25,5,5,10,25,12,25,11,25,27,25,29,15,24,22,14,16,6,0,7,7,21,2,23,17,23,20,16,26,11,23,26,5,14,4,6,18,26,15,28,10,25,28,11,2,28,25,27,22,9,7,17,8,0,4,24,14,22,5,20,28,18,6,14,8,18,28,22,26,19,19,27,2,26,13,5,29,26,17,10,9,19,12,12,1,6,16,12,10,9,13,3,2,23,23,23,1,27,8,3,9,24,11,15,11,8,1,27,5,18,8,21,1,10,25,1,3,19,25,24,23,16,9,10,25,18,19,21,20,3,17,3,16,29,3,3,20,9,10,18,5,28,4,8,16,13,16,13,2,9,9,24,18,12,18,26,10,14,12,13,19,1,16,7,6,12,0,3,24,28,29,18,9,17,15,25,19,20,7,24,14,22,15,17,25,12,7,29,29,29,1,5,12,10,19,14,2,4,11,11,22,23,19,23,5,1,4,0,9,20,3,15,16,23,29,6,26,24,18,1,2,7,3,26,29,6,2,21,22,1,15,12,28,6,0,26,1,26,15,28,13,7,23,27,15,8,28,15,10,28,10,14,7,21,14,8,29,1,24,21,25,7,6,27,22,3,7,10,17,9,0,5,18,2,25,2,29,18,24,13,20,11,14,13,22,28,8,16,13,21,19,19,29,3,28,6,16,22,4,25,3,13,24,19,21,5,6,24,21,25,5,23,9,18,29,8,27,20,12,4,11,4,8,2,24,2,17,22,1,11,13,22,19,17,17,5,14,15,26,5,0,0,8,2,22,17,26,0,24,0,26,12,27,0,11,16,18,27,2,20,16,28,5,0,0,27,1,26,15,7,13,0,9,17,22,20,24,29,16,12,13,6,5,28,1,17,6,6,24,13,11,11,20,10,7,11,19,21,25,19,1,28,18,10,8,19,1,23,14,13,21,6,12,17,17,28,22,29,7,4,20,12,7,15,29,16,19,23,10,9,11,3,7,10,4,14,25,14,4,2,5,19,13,16,21,27]"
ta48,1721,"[0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1]","[14,25,2,27,12,14,28,8,24,3,25,6,18,16,22,18,8,5,18,13,24,16,10,23,17,26,5,5,1,24,3,6,19,7,21,29,5,29,29,8,4,7,4,7,16,26,26,8,15,0,0,11,1,24,21,10,7,18,20,8,25,24,17,10,29,4,2,3,25,9,21,14,17,0,12,12,7,14,13,25,17,27,22,3,23,3,14,23,20,26,3,18,27,25,29,19,4,10,9,0,28,26,4,13,12,13,23,15,17,11,17,27,22,6,8,27,23,22,23,7,0,5,6,17,22,0,16,9,12,13,15,12,15,27,12,11,4,21,18,12,6,19,24,16,9,19,9,20,5,2,13,8,26,11,7,15,18,22,26,20,13,26,5,26,25,18,0,20,5,15,2,10,3,28,25,24,11,13,25,7,11,26,1,0,6,4,2,18,15,10,23,14,16,14,3,8,11,27,29,21,18,4,10,29,14,2,11,3,20,22,4,29,7,1,11,15,21,23,4,19,6,20,1,22,16,25,29,17,22,19,13,17,22,14,27,11,4,14,20,1,0,18,23,0,28,24,5,2,16,21,18,26,23,29,25,10,9,21,14,23,10,15,15,28,13,23,29,28,25,18,3,19,6,24,13,16,29,20,2,7,19,24,24,24,13,2,11,10,17,20,0,24,9,22,29,20,19,5,9,5,20,0,12,20,24,16,6,1,21,27,9,19,6,2,5,15,27,23,4,4,1,28,6,28,15,2,25,9,24,10,6,13,29,29,8,8,25,4,7,12,16,27,7,28,28,23,12,18,5,27,1,11,17,27,14,15,23,11,25,11,1,23,21,26,7,17,6,13,8,25,1,12,15,18,23,21,28,6,22,22,1,17,21,6,15,18,17,8,19,11,17,16,3,13,9,4,10,20,3,24,22,10,29,2,14,16,12,19,12,28,2,14,16,10,10,2,3,19,10,27,8,9,1,7,21,11,9,26,5,12,29,9,8,7,8,11,20,2,21,18,28,8,14,13,8,28,2,3,29,20,28,8,22,18,22,10,5,2,24,13,20,9,7,14,7,0,15,22,6,10,17,4,19,0,7,24,21,4,16,22,17,16,6,9,1,6,17,14,12,8,6,20,0,21,11,15,19,5,9,9,4,28,19,28,3,12,10,17,23,16,3,14,25,5,26,3,21,1,19,24,1,25,1,20,1,26,26,0,27,16,15,26,25,21,28,24,22,4,23,27,12,13,27,29,16,4,16,1,23,19,29,9,2,19,6,7,7,0,5,15,18,13,12,19,26,14,20,10,26,15,8,27,18,26,21,11,25,12,22,28,3,0,0,27,1,13,5,9,2,5,14,11,28,0,21,27,17,2,3,3]"
