instance,makespan,FA,OS
ta38,1155,"[1,0,1,0,2,2,2,2,2,0,2,1,0,0,1,0,2,1,1,2,0,2,0,0,2,2,0,2,1,1]","[13,11,27,1,8,1,22,3,9,23,17,14,7,8,8,7,21,10,29,4,15,28,28,24,13,15,0,23,5,23,25,26,26,17,7,13,19,24,14,13,28,3,2,15,24,9,18,11,5,16,16,4,1,1,15,14,4,5,3,20,29,27,12,25,10,22,2,20,23,22,21,11,11,19,26,17,12,25,3,12,8,13,28,28,18,4,25,27,14,0,4,9,26,19,17,21,21,11,3,20,29,27,26,8,6,5,4,4,15,2,4,24,5,15,19,3,11,11,10,6,17,24,18,19,14,26,0,0,20,1,19,2,8,12,9,20,27,6,5,29,25,10,10,4,7,7,14,29,2,2,15,5,10,14,22,6,18,7,26,11,9,26,9,9,28,22,4,10,29,19,25,18,21,2,12,22,14,15,12,6,23,27,12,29,4,29,15,15,22,0,7,3,22,0,6,16,27,24,25,13,28,28,13,18,27,1,25,13,1,2,5,16,8,5,15,25,10,1,23,18,17,5,0,13,8,21,20,3,6,24,23,12,21,18,24,11,23,2,24,12,19,8,20,9,6,1,11,25,12,8,16,4,14,14,11,28,1,23,12,28,12,6,1,5,20,16,29,27,7,2,24,26,13,16,9,15,21,13,7,16,7,17,5,23,27,24,21,28,3,2,26,9,13,28,0,10,9,9,20,0,3,23,18,26,14,3,26,22,21,27,2,19,16,10,22,16,16,11,17,14,10,9,8,12,14,29,22,15,21,0,6,6,7,16,23,11,0,22,29,19,1,20,22,3,2,24,6,9,18,11,29,24,25,17,27,5,20,17,1,21,25,16,24,27,7,28,17,18,27,20,18,23,10,17,20,17,25,5,19,14,0,8,6,19,17,7,1,25,17,10,21,24,26,0,15,8,7,18,13,22,3,10,3,29,15,3,5,8,6,23,4,9,21,13,18,28,28,27,10,11,25,2,2,13,14,8,16,16,29,22,0,12,12,20,7,1,23,19,6,19,0,19,26,26,29,18,4,21,20,4]"
ta39,1144,"[1,1,2,2,1,2,1,0,0,0,2,0,1,2,0,0,0,1,0,1,0,2,2,0,2,1,2,2,1,1]","[5,17,8,12,2,22,19,4,22,2,21,5,11,14,26,20,1,9,1,27,6,18,21,9,4,20,12,26,20,15,4,19,0,22,8,11,28,11,2,27,15,20,3,2,0,27,5,7,4,11,28,29,15,16,0,12,25,24,1,10,22,28,18,0,11,2,5,28,5,6,22,29,28,2,18,1,21,18,29,13,1,23,25,4,24,7,29,28,28,15,17,3,21,12,3,27,13,23,0,9,29,15,6,25,22,24,2,2,20,12,11,23,7,3,9,25,24,21,12,6,14,6,18,17,15,9,25,26,23,25,3,6,17,26,16,2,6,13,6,13,12,14,19,7,26,11,26,29,13,16,18,14,5,3,13,6,26,9,8,15,5,1,9,0,12,16,17,27,9,21,1,16,1,9,2,22,29,17,24,17,8,18,26,11,27,24,16,6,21,22,4,11,27,0,17,1,22,2,28,4,4,17,14,10,9,7,15,24,3,10,18,29,27,26,7,12,25,16,15,19,28,18,13,13,20,6,24,21,21,7,18,21,14,27,22,19,9,0,12,28,10,7,28,20,5,26,14,20,25,24,7,14,26,24,0,8,18,19,16,11,1,26,24,19,12,24,14,8,8,16,4,16,18,4,13,13,21,4,29,26,16,24,7,10,29,29,10,25,23,27,4,15,4,14,8,23,25,20,14,8,28,19,22,15,3,0,17,26,18,23,7,9,11,6,17,1,11,19,10,24,24,29,7,0,20,15,2,15,1,21,23,9,7,1,10,2,17,8,25,11,6,14,3,5,8,5,16,8,13,5,10,8,22,23,3,16,10,3,21,0,13,12,16,15,23,3,20,19,0,19,1,10,18,23,27,13,27,19,13,5,28,6,3,27,10,25,17,12,10,19,16,22,7,19,9,11,23,14,7,15,21,4,10,13,0,0,29,8,8,29,25,6,20,3,17,28,10,23,5,2,9,1,25,14,21,20,27,23,29,20,18,19,14,4,23,12,5,3,17,12,26,11,22,20,25,22,28,2,27,5]"
ta40,1139,"[0,2,1,0,0,0,0,0,2,2,2,2,1,0,0,1,1,0,0,2,0,1,1,1,2,1,1,2,0,2]","[21,21,6,17,4,25,8,29,22,19,29,11,19,29,22,24,5,27,6,27,3,23,3,1,22,21,29,4,9,27,9,22,2,23,13,26,2,11,13,18,15,5,24,7,9,2,11,7,7,10,28,29,12,20,3,21,18,2,7,0,8,16,17,13,6,8,9,21,3,10,13,16,4,2,7,19,23,14,16,28,27,20,5,10,1,18,15,22,4,24,17,9,13,21,21,7,21,24,20,14,4,6,11,8,0,14,5,8,11,14,26,13,28,12,1,9,25,21,24,1,14,9,24,29,19,4,16,16,18,6,17,16,6,7,29,21,18,10,27,5,20,22,1,13,14,24,8,12,16,28,0,6,5,15,22,11,23,28,18,10,2,12,12,23,1,21,16,12,19,8,25,23,9,2,25,5,22,8,25,29,6,29,8,12,19,2,15,24,15,21,8,2,9,7,26,14,5,16,27,0,15,24,20,8,27,28,21,19,1,24,15,27,12,13,11,10,2,20,24,12,1,27,3,26,26,2,3,10,3,19,20,4,3,12,9,6,18,25,20,11,28,25,17,27,25,23,25,0,4,6,13,4,18,11,28,29,23,18,3,5,15,5,15,11,17,12,1,15,28,6,10,15,14,11,2,17,20,19,18,6,0,14,28,5,1,14,18,17,2,22,3,13,23,11,5,27,23,0,17,1,17,28,3,8,19,14,1,26,23,0,4,16,9,17,26,13,9,0,12,24,24,25,0,29,4,13,23,25,11,19,6,26,7,8,4,26,6,10,10,20,22,17,17,15,6,10,0,4,15,9,24,4,10,26,14,12,8,5,22,16,3,13,13,20,25,20,2,28,0,19,16,22,29,7,22,21,17,19,27,10,18,26,10,28,22,25,2,1,3,5,11,14,16,18,24,26,12,12,29,1,10,27,0,14,21,17,7,0,3,7,18,18,13,27,26,3,8,19,9,15,23,26,27,14,28,20,23,16,11,28,19,0,25,15,25,20,7,22,16,29,26,1,4,7,9,29,7,20,23,5]"
ta41,1514,"[0,1,2,0,1,1,0,2,1,2,2,0,0,0,0,2,0,1,1,2,2,2,1,2,1,1,0,0,2,1]","[9,10,6,13,25,22,3,8,15,4,14,11,21,29,24,27,5,14,6,27,0,24,16,19,18,18,14,29,23,7,16,21,27,18,9,13,12,20,0,29,24,1,13,16,21,29,2,1,0,0,26,22,16,20,17,29,18,29,11,25,28,22,11,8,14,18,12,12,6,2,25,29,18,27,10,28,4,28,3,3,0,25,1,17,12,1,6,22,25,7,25,26,6,26,25,29,10,3,19,29,19,12,5,4,2,23,18,29,1,0,27,21,14,27,25,17,15,8,26,19,20,1,27,10,7,8,20,4,26,22,0,7,25,24,15,29,20,4,11,27,9,3,16,23,22,24,9,26,16,2,12,6,8,6,21,3,3,19,29,28,26,17,19,20,1,28,2,3,6,4,21,27,4,0,5,12,16,13,23,25,2,23,17,27,12,15,26,17,10,21,24,16,12,19,5,1,28,18,5,0,4,7,24,15,8,11,6,22,19,19,6,17,0,5,19,21,7,2,23,1,27,7,12,28,10,21,12,8,26,4,17,20,11,15,1,18,20,11,13,8,18,16,12,27,16,23,20,6,24,15,22,7,16,11,15,24,19,23,10,15,7,29,3,10,3,26,14,16,2,14,13,5,22,27,20,9,7,4,28,9,2,17,15,0,23,24,3,1,23,25,1,21,22,28,8,4,20,17,11,1,11,1,27,25,16,7,19,11,22,19,26,28,29,19,22,20,25,23,25,4,16,14,0,20,22,20,2,15,2,2,9,8,10,26,7,11,2,8,18,27,23,16,25,14,7,0,14,9,18,24,26,12,23,13,10,5,18,7,13,9,7,4,21,25,11,0,13,15,1,6,5,26,15,9,0,13,2,25,18,14,25,17,3,5,9,3,28,5,6,1,1,13,2,3,24,20,18,15,8,26,7,11,27,5,13,11,7,11,3,24,21,19,23,5,29,22,27,10,21,24,10,29,5,17,17,26,24,9,10,6,11,3,5,4,0,11,26,9,9,13,15,13,24,0,26,9,5,5,8,23,9,1,18,17,9,4,6,22,15,14,3,22,29,17,28,28,8,14,9,8,12,28,21,20,8,23,3,21,13,21,2,4,10,27,2,10,7,17,15,8,29,14,14,28,13,6,15,12,8,1,10,14,9,24,22,23,19,4,17,7,19,5,21,16,23,24,17,14,12,3,10,28,11,2,0,8,1,17,6,14,13,2,13,12,4,27,20,13,12,28,18,24,6,18,21,28,28,25,29,16,22,4,12,27,21,23,16,19,10,8,18,15,6,2,4,20,29,18,26,3,7,14,10,13,25,12,22,11,19,17,5,14,0,16,26,5,28,0,6,15,10,21,24,19,16,20,20,22,23,9]"
ta42,1454,"[2,2,0,0,1,2,0,2,0,0,2,1,2,1,1,1,2,2,2,2,0,1,1,2,1,1,0,2,1,0]","[3,17,27,0,23,4,4,19,18,7,28,20,6,21,28,29,23,10,15,9,1,23,6,24,19,10,2,20,20,14,25,23,19,15,11,22,18,14,15,25,20,23,6,15,21,4,29,11,25,19,17,25,7,21,23,24,3,28,24,27,22,25,7,16,0,2,18,26,11,1,4,12,8,3,17,19,26,25,15,2,14,10,15,13,8,5,3,27,4,27,3,26,1,28,2,29,20,28,9,25,20,29,25,11,13,7,14,29,14,8,19,4,19,10,6,5,12,4,23,17,25,19,13,9,7,11,2,0,2,10,10,6,3,11,24,0,13,13,23,26,5,12,13,7,4,29,16,9,2,17,9,8,1,0,0,0,3,5,15,10,18,12,28,3,4,27,3,5,19,18,29,9,2,10,25,19,13,21,18,29,17,15,12,4,8,24,14,12,27,2,13,13,1,12,12,26,3,14,3,24,29,11,19,26,3,12,2,15,11,22,6,16,5,14,8,13,6,20,15,21,26,26,24,8,24,17,2,25,17,27,1,17,28,13,6,8,1,8,6,25,20,21,16,5,5,22,5,6,0,26,29,6,18,10,21,16,12,5,24,21,23,24,16,17,26,0,10,20,18,0,12,16,2,24,27,1,5,4,23,22,28,26,15,7,29,8,18,16,18,2,27,1,13,22,14,15,22,7,2,25,11,15,16,23,16,17,29,8,11,22,22,16,3,1,4,22,26,28,10,8,3,16,7,23,26,19,20,26,20,7,29,17,9,13,7,7,21,29,13,14,4,9,28,0,20,23,9,20,3,27,16,12,29,10,16,12,5,5,8,11,0,26,25,10,18,8,25,14,18,10,18,14,12,1,20,29,23,2,22,16,21,22,15,14,29,22,5,28,16,15,21,20,14,9,4,9,6,8,17,18,14,9,27,9,18,7,17,11,24,24,19,7,13,28,4,9,4,5,17,17,13,6,12,14,0,22,19,27,11,11,12,26,5,24,0,2,5,9,6,20,6,8,9,0,20,26,10,1,11,21,21,7,26,2,19,0,1,11,27,12,29,17,0,28,11,21,24,25,24,23,22,16,18,9,16,6,2,3,9,25,6,22,15,12,27,10,20,11,1,21,1,28,27,4,13,17,20,1,21,24,18,23,2,22,28,27,3,9,16,7,27,5,6,19,28,17,27,6,10,28,20,23,27,29,21,3,7,15,26,10,4,19,22,3,25,6,9,26,12,25,23,8,21,1,8,14,1,7,7,19,28,18,0,4,1,22,15,21,29,23,18,14,19,11,13,15,24,10,17,25,14,13,1,8,4,18,7,19,2,8,24,3,0,16,28,13,12,27,23,5,22,5,0,14,24,15,10,11,28,21]"
ta43,1451,"[1,1,0,0,1,1,1,2,2,0,1,2,1,1,0,0,0,2,2,2,0,2,0,0,0,2,1,2,2,0]","[27,13,19,11,16,2,22,13,18,2,3,23,22,22,3,2,7,26,7,28,16,5,24,10,28,4,12,21,14,21,26,26,18,21,28,27,12,6,15,24,25,24,25,7,26,14,9,28,13,2,14,2,0,22,5,27,9,9,6,28,22,27,1,0,8,25,23,21,13,23,8,9,16,15,22,24,24,4,15,28,21,13,26,23,10,8,9,16,6,8,21,18,23,17,11,1,4,17,1,1,22,0,26,2,24,13,9,5,27,16,28,17,27,0,7,16,15,10,25,13,25,20,18,20,8,5,14,28,3,10,19,27,19,19,22,12,10,3,8,24,29,26,19,9,2,27,9,19,16,28,13,5,1,21,1,4,11,24,29,16,7,19,13,4,19,22,6,29,16,11,16,26,26,10,27,2,19,7,17,12,15,15,24,17,28,12,6,28,5,8,4,29,9,29,12,6,0,11,17,12,14,1,13,13,24,19,8,8,27,19,14,4,23,1,22,4,19,20,16,16,3,13,23,5,20,6,25,11,23,18,23,7,7,0,3,9,21,25,8,17,13,4,17,4,7,10,3,3,0,5,24,14,28,17,26,2,22,25,20,12,15,11,1,21,4,0,28,29,19,18,14,29,3,16,27,4,4,14,28,27,3,18,29,2,3,0,18,3,5,8,17,17,21,12,25,23,21,15,19,25,22,11,22,25,23,29,3,18,7,26,17,25,15,2,18,9,5,9,15,13,16,26,11,16,6,18,11,6,7,8,20,12,8,25,10,5,15,26,4,11,17,24,28,10,14,5,22,23,2,10,1,4,18,27,24,12,15,29,28,5,16,16,29,20,28,21,2,12,8,18,14,1,7,14,10,18,9,6,23,7,22,6,3,27,20,17,15,6,0,9,23,13,14,20,22,22,0,11,23,19,8,0,18,11,0,24,6,16,29,6,25,21,13,2,12,19,10,10,12,27,4,17,11,9,13,1,3,19,11,0,16,17,25,7,26,6,21,2,18,20,14,0,20,5,7,28,6,13,26,9,29,21,24,20,3,3,17,15,4,8,10,6,12,11,23,12,10,5,10,20,9,2,22,4,21,17,14,22,12,27,2,26,5,14,29,2,24,21,18,1,5,18,26,29,1,0,5,19,6,27,10,20,20,23,1,2,9,15,10,10,15,7,4,26,12,17,8,1,18,11,19,23,15,24,25,5,24,7,29,1,9,23,12,29,14,15,28,0,5,6,20,14,25,12,29,3,11,3,1,14,1,17,22,20,26,27,29,1,29,15,2,23,0,24,19,0,25,20,27,28,21,27,3,7,11,25,16,10,9,7,21,7,21,8,13,25,24,26,0,15,18,8,8,20,20,11,6,13,14,4]"
ta44,1415,"[2,1,0,0,1,2,2,2,2,1,0,1,2,1,0,0,0,2,2,1,0,0,0,1,1,0,2,2,1,1]","[13,25,24,10,25,19,23,5,6,29,23,28,16,5,7,9,28,4,20,17,6,29,28,22,27,19,5,14,3,23,22,5,9,17,11,10,20,9,14,27,16,14,2,14,5,18,7,26,14,0,27,29,2,10,11,12,28,17,4,24,6,2,1,28,27,1,19,28,27,25,18,14,15,8,1,17,29,9,16,9,12,5,6,10,22,12,4,22,24,8,8,17,3,16,14,25,21,21,19,13,21,3,20,25,29,17,25,27,22,26,19,19,7,28,12,20,13,7,22,4,22,22,3,13,1,16,3,18,5,28,25,21,11,14,20,16,8,20,8,23,9,15,21,18,26,29,18,15,23,11,6,1,27,4,3,24,17,9,6,1,15,14,19,26,28,8,1,5,18,23,11,18,26,10,0,7,16,27,21,21,20,6,26,0,29,29,5,0,26,6,10,21,26,21,4,22,19,8,18,25,3,16,25,11,17,11,10,4,24,4,24,4,8,14,17,3,21,1,2,2,25,2,11,21,0,16,23,0,28,3,19,18,13,26,7,7,17,13,0,20,22,0,2,11,6,14,2,10,17,18,22,3,8,16,24,14,2,24,20,29,15,0,15,11,7,7,19,21,8,9,25,19,23,16,19,26,5,25,4,10,17,20,1,19,4,15,29,6,18,10,26,5,5,18,15,0,12,15,26,15,5,26,3,17,13,9,1,12,23,14,6,16,28,20,2,14,23,1,7,5,9,8,22,21,11,0,16,10,28,22,1,27,19,28,2,9,21,7,14,24,16,23,11,29,12,25,5,15,12,18,21,9,10,2,21,13,5,2,18,22,8,9,3,9,0,13,26,6,9,20,17,11,1,6,25,4,11,23,10,27,29,12,24,6,12,26,4,8,16,18,13,2,0,19,7,24,15,6,12,27,8,24,0,0,12,0,12,9,23,20,27,28,11,0,27,11,7,11,17,13,14,4,21,9,20,24,18,29,13,7,15,1,24,26,19,10,14,28,15,8,27,28,21,15,19,5,3,8,18,29,4,7,6,10,22,29,17,7,12,29,20,6,17,13,6,1,16,15,29,5,16,10,21,8,4,1,3,23,20,9,18,22,19,7,19,2,13,27,26,12,2,16,0,3,11,20,20,26,8,2,29,7,25,27,29,25,23,10,10,13,24,24,27,0,23,27,6,13,27,2,15,24,16,17,2,18,11,13,4,22,24,4,11,12,6,28,27,9,22,12,25,17,4,16,1,3,22,23,20,4,29,7,14,3,26,26,9,12,15,12,12,3,15,5,24,3,10,14,13,3,20,19,25,18,21,10,28,25,5,7,1,1,24,22,25,8,28,28,8,0,13,15,23,17,23,1,23,2,13,14]"
ta45,1473,"[0,1,2,0,1,0,0,0,2,2,0,1,1,1,1,2,1,0,1,0,1,1,2,0,2,2,2,2,0,2]","[24,18,16,11,29,11,23,2,28,14,25,27,22,24,11,1,5,0,3,2,2,13,0,14,3,2,23,6,13,14,18,12,4,0,10,28,26,29,0,2,24,3,25,8,18,20,14,6,8,3,15,22,18,5,4,11,24,10,12,26,19,12,20,27,24,23,15,17,12,10,16,9,26,18,29,1,15,6,12,6,0,14,21,27,28,21,7,15,13,14,0,11,29,21,23,2,11,28,23,11,28,13,20,4,11,6,21,21,21,7,8,4,19,28,5,11,20,4,14,21,21,27,16,8,10,28,1,27,29,29,19,8,19,19,21,16,1,7,21,14,7,10,11,22,24,21,4,28,13,24,11,8,14,7,13,7,8,18,1,7,1,15,15,20,17,14,22,6,4,2,23,16,17,27,4,10,16,28,17,10,3,18,7,7,9,4,4,12,28,22,8,11,20,20,1,20,24,5,6,4,19,20,27,13,11,5,0,22,3,19,20,4,26,6,29,29,1,23,12,20,3,14,9,1,23,15,14,13,18,12,25,0,21,27,21,7,12,6,3,8,1,28,1,12,5,23,11,19,16,9,1,5,0,18,13,29,21,27,13,6,24,18,27,17,13,26,13,8,12,17,24,15,28,3,22,15,18,1,9,5,29,27,26,17,1,25,15,19,18,9,25,17,14,8,21,22,24,17,1,15,8,18,24,4,4,5,15,5,2,8,5,29,18,26,26,27,26,25,22,17,25,7,10,19,23,28,12,18,9,27,9,10,20,22,9,17,5,25,4,8,12,3,3,14,19,3,16,7,11,3,25,10,20,7,9,23,15,20,19,13,28,29,18,15,10,6,17,14,17,24,6,2,21,28,22,10,16,16,8,6,3,28,1,22,25,6,6,19,7,4,2,0,8,27,7,0,12,1,13,3,17,0,14,8,16,26,7,28,24,12,0,19,9,23,29,17,5,21,20,9,25,10,16,11,17,27,28,3,6,23,16,2,29,24,23,24,12,18,17,13,27,26,12,9,21,4,23,21,19,9,12,28,2,7,22,25,23,5,17,5,2,0,8,13,14,25,15,25,16,19,10,3,3,0,26,12,16,25,2,20,19,10,9,5,23,5,6,10,14,9,24,15,20,17,15,24,26,18,22,27,2,0,19,0,26,8,11,26,6,4,26,26,10,1,20,23,1,22,13,29,28,7,22,20,27,27,2,5,9,14,9,29,26,22,9,23,2,5,13,18,10,0,29,11,10,11,26,29,2,27,25,8,22,4,21,2,16,3,13,15,13,3,0,4,24,14,19,24,25,2,25,22,6,12,29,25,16,17,10,7,1,15,16,6,16,5,0,23,11,15,7,25,9,26,16,19,20,18,29,22]"
ta46,1512,"[0,2,2,2,1,2,1,0,0,0,0,2,0,2,1,1,2,1,0,0,2,2,1,0,2,0,0,1,1,1]","[23,17,5,13,10,8,4,24,7,11,1,12,1,3,10,18,28,25,5,12,20,11,9,21,15,5,14,23,24,28,5,19,23,5,22,3,13,24,3,21,0,27,1,27,12,20,2,25,8,11,13,6,6,22,17,24,13,3,22,12,16,18,27,20,7,22,23,17,8,17,4,28,18,21,21,9,22,24,29,24,8,20,3,9,29,20,23,8,29,2,6,21,4,17,4,12,23,4,14,12,20,17,7,4,9,8,19,23,19,6,22,9,28,25,19,20,9,24,27,4,28,0,25,0,27,9,2,8,25,22,22,0,16,12,3,4,18,9,4,21,20,29,1,26,10,10,13,20,27,6,17,3,12,13,10,18,22,29,14,2,28,22,14,4,27,18,14,22,5,8,13,10,0,21,10,11,13,24,11,7,13,10,16,19,12,10,7,4,10,12,16,22,1,15,24,22,28,24,7,28,14,7,3,12,21,19,9,4,12,5,26,6,15,19,11,13,28,5,18,16,11,15,3,6,24,1,2,2,29,25,7,26,29,26,3,23,26,23,8,7,6,28,18,1,25,13,9,20,23,14,19,29,26,9,16,10,17,0,2,13,10,8,25,6,0,27,11,24,3,27,7,26,11,0,25,20,23,8,14,11,9,27,16,27,27,10,0,7,26,6,15,6,2,23,16,29,21,0,16,27,19,2,17,29,5,16,22,24,6,11,15,12,26,6,9,20,2,13,25,16,26,15,2,1,19,2,5,28,14,1,17,17,1,19,11,21,5,19,12,11,17,28,19,5,18,5,1,28,3,18,26,24,12,24,23,20,9,29,19,7,22,16,14,14,26,15,8,7,28,8,21,25,23,15,25,14,15,5,23,20,22,2,17,24,5,10,14,28,24,6,12,22,8,15,16,20,29,18,15,21,6,7,13,3,1,28,21,10,4,12,13,0,0,10,29,18,22,1,20,2,26,27,23,25,4,25,3,11,0,18,25,13,0,18,26,16,1,12,11,19,4,1,10,6,9,17,23,3,7,16,25,9,29,27,26,19,14,17,11,20,6,1,8,1,2,9,14,15,26,21,27,4,21,13,15,16,28,2,8,12,14,29,7,28,9,3,7,0,10,29,14,13,17,24,27,15,4,6,18,2,26,18,18,4,20,21,17,19,21,24,25,14,2,16,18,27,15,16,11,27,23,5,8,0,29,17,3,9,25,5,11,12,1,0,2,4,19,1,3,23,21,4,21,24,14,11,3,13,2,10,18,15,6,8,0,18,15,7,14,27,8,23,29,20,15,7,21,1,17,26,9,0,28,13,25,10,5,17,16,7,6,28,8,25,16,19,15,22,26,11,29,20,26,0,5,22,19,3,5,29]"
ta47,1416,"[0,1,1,1,1,2,2,0,0,1,0,0,1,2,2,0,2,2,1,2,0,1,2,0,0,2,1,2,1,0]","[5,2,3,2,12,1,21,27,8,29,13,15,16,24,16,20,8,2,14,11,7,29,2,24,20,14,14,6,11,7,20,20,15,18,26,29,21,23,6,1,19,24,18,23,9,27,6,3,1,4,1,16,29,21,19,4,9,23,7,20,9,0,24,7,16,4,28,7,14,22,4,17,12,9,8,14,7,11,25,0,10,27,19,13,18,0,8,22,29,20,3,28,14,3,2,3,3,1,3,8,7,25,5,15,7,2,0,3,1,15,28,12,15,4,10,24,20,5,24,15,15,26,26,9,27,13,0,22,27,6,16,17,2,10,21,28,26,18,19,19,10,23,22,7,4,26,14,13,29,1,8,6,14,25,9,0,5,20,13,9,26,27,18,3,24,6,2,21,24,23,6,3,14,13,7,14,11,29,15,13,18,29,9,11,25,27,6,20,19,1,17,25,17,17,3,5,22,28,2,26,2,13,8,23,0,0,21,21,10,5,17,29,6,16,10,4,24,22,15,0,14,17,5,12,3,25,16,1,14,8,21,1,9,8,25,26,11,23,16,15,5,12,10,29,16,4,12,16,0,28,21,18,8,11,26,21,23,10,28,27,22,24,24,9,8,17,28,8,18,12,27,28,2,10,20,11,6,0,6,24,2,12,22,8,9,29,18,7,11,26,14,5,20,18,0,18,14,28,23,4,28,13,24,19,23,1,0,2,17,18,25,17,19,23,29,7,22,14,4,16,9,22,17,25,20,23,17,15,15,16,22,6,21,3,17,11,29,25,25,0,8,25,1,10,19,19,14,26,11,11,4,27,4,12,7,19,12,1,22,2,19,6,26,3,23,27,10,4,22,13,18,24,14,3,23,1,17,21,28,7,1,7,26,20,14,22,21,17,25,22,5,12,5,0,12,7,15,22,28,24,13,16,8,25,29,15,8,16,2,26,4,22,17,22,10,14,21,25,13,0,26,19,0,5,12,28,12,13,20,1,22,16,23,9,7,25,15,18,23,16,21,23,12,15,3,16,27,2,4,5,10,20,26,20,13,17,12,28,8,29,14,28,6,27,4,0,11,17,29,26,6,19,27,4,22,29,12,9,19,23,28,19,26,4,7,13,20,12,7,10,3,1,24,13,11,23,6,24,24,25,16,9,26,18,26,25,9,11,19,9,5,5,3,8,15,20,29,29,9,4,2,21,13,27,6,20,18,16,4,0,28,11,18,27,21,2,17,3,5,18,11,17,27,10,2,27,13,21,10,6,12,10,3,29,20,19,5,8,25,28,15,5,9,15,19,23,27,18,5,0,5,8,21,11,12,10,2,1,1,6,24,10,13,25,1,9,11,15,19,13,21,10,27,16,11,7,6,18,28,24]"
ta48,1454,"[0,1,1,1,0,0,1,0,1,0,0,0,0,1,2,2,1,2,2,2,1,2,1,2,1,2,2,2,0,1]","[4,13,10,27,21,17,15,25,15,29,4,2,8,3,5,20,0,29,5,27,16,3,17,0,10,2,23,13,4,11,9,5,8,16,24,8,5,18,25,29,22,23,2,5,16,6,9,26,12,13,28,3,4,24,12,28,26,25,27,16,18,28,17,22,14,3,14,1,16,5,1,26,19,3,20,27,17,14,11,0,11,19,10,4,14,21,16,10,1,19,1,6,14,27,27,22,17,9,13,0,0,4,15,21,6,18,18,10,5,3,27,3,10,5,14,8,25,21,3,7,13,9,23,28,27,7,13,11,23,28,5,7,29,0,18,14,16,20,4,24,5,15,20,1,7,16,28,13,2,20,27,20,6,29,7,23,18,9,9,18,17,3,22,29,12,11,10,14,12,14,0,20,5,29,4,21,18,21,2,16,6,12,11,26,23,28,0,22,19,1,19,12,29,14,21,15,9,8,0,20,4,13,12,20,13,28,18,25,22,6,17,14,10,24,18,27,12,1,5,3,26,19,10,20,25,17,7,15,19,8,6,9,10,25,19,22,13,24,25,24,2,0,16,25,18,22,1,27,24,1,6,9,28,17,26,23,18,2,29,15,10,19,13,17,24,21,14,24,20,4,3,4,4,12,15,28,2,22,17,2,27,11,10,21,29,29,7,12,24,29,23,2,9,24,27,25,21,4,8,18,3,24,3,1,12,19,26,3,15,10,7,7,10,12,26,13,15,26,27,20,2,12,10,8,2,7,22,14,29,21,7,9,28,17,21,14,1,6,9,15,2,15,8,8,19,20,7,17,26,8,15,6,27,0,8,11,9,5,0,12,22,3,5,6,23,19,6,2,19,16,15,13,25,11,19,17,6,1,15,24,23,17,5,28,23,13,18,21,3,12,11,25,22,29,2,23,6,0,23,1,12,6,19,1,19,9,1,18,5,7,19,23,28,4,7,14,8,13,5,26,29,0,9,25,4,24,9,4,22,15,26,14,0,8,21,11,5,11,27,19,24,28,4,0,7,8,17,2,25,1,14,25,16,10,23,25,29,9,24,13,16,2,5,12,13,28,27,18,3,19,23,25,0,22,19,26,9,9,23,8,2,7,18,26,7,0,17,28,8,24,14,3,3,24,6,25,1,17,23,15,4,20,16,8,16,1,6,26,12,28,6,11,9,16,14,25,20,21,1,22,11,25,29,0,20,16,20,8,2,24,21,26,10,24,22,11,21,28,17,26,22,27,18,13,8,28,27,11,10,20,15,4,20,4,7,11,22,13,26,10,11,21,14,29,21,16,7,22,12,20,27,0,15,5,28,11,10,6,26,22,21,23,7,18,16,26,15,12,18,23,16,3,6,29,2,11,1,29,17,13]"
